seq_id	ref_donor_upstream	ref_acceptor_downstream	target_coordinates	exon_group	CELF1	DAZAP1	FMR1	FUS	HNRNPA1	HNRNPA2B1	HNRNPC	HNRNPF	HNRNPH1	HNRNPK	HNRNPL	HNRNPLL	HNRNPM	HNRNPU	KHDRBS1	KHSRP	MATR3	NONO	PCBP1	PCBP2	PTBP1	QKI	RBFOX2	RBM5	SART3	SF1	SFPQ	SNRNP70	SRSF1	SRSF3	SRSF5	SRSF7	SRSF9	TARDBP	TIA1	TRA2A	U2AF2	ZRANB2	average_cassette_strength
chr6:31625720-31627498(+)_ENST00000376033	0.9879375696182252	0.9887486696243286	chr6:31626772-31626862	CTRL	0.0005624296962879641	0.0	0.0	0.0	0.00843644544431946	0.0	0.0005624296962879641	0.0343082114735658	0.031496062992125984	0.029808773903262094	0.0	0.0	0.0	0.0	0.0005624296962879641	0.005061867266591676	0.0005624296962879641	0.0022497187851518562	0.0005624296962879641	0.0005624296962879641	0.00281214848143982	0.0005624296962879641	0.0	0.0005624296962879641	0.00281214848143982	0.0	0.0005624296962879641	0.0005624296962879641	0.007874015748031496	0.005061867266591676	0.001687289088863892	0.0	0.015748031496062992	0.0	0.0005624296962879641	0.0	0.0	0.0005624296962879641	0.9492144584655762
chr1:161167695-161169483(+)_ENST00000367999	0.2203925400972366	0.6700198650360107	chr1:161168432-161168576	CTRL	0.0022371364653243847	0.0	0.0005592841163310962	0.0	0.008389261744966443	0.0	0.0011185682326621924	0.021252796420581657	0.019574944071588368	0.03803131991051454	0.0	0.0005592841163310962	0.0	0.0	0.0	0.0016778523489932886	0.0	0.0011185682326621924	0.0022371364653243847	0.0005592841163310962	0.008948545861297539	0.0	0.0	0.0	0.0	0.0	0.0	0.0005592841163310962	0.0044742729306487695	0.006711409395973154	0.002796420581655481	0.0	0.0016778523489932886	0.0	0.003355704697986577	0.0	0.0011185682326621924	0.0	0.12989533320069305
chr1:1044034-1045823(+)_ENST00000379370	0.9745433926582336	0.9944416284561156	chr1:1045161-1045277	CTRL	0.002794857462269424	0.0005589714924538849	0.0005589714924538849	0.0	0.005589714924538848	0.0	0.0	0.021799888205701508	0.0184460592509782	0.02515371716042482	0.0	0.0011179429849077697	0.0	0.0005589714924538849	0.0	0.007825600894354388	0.0	0.0005589714924538849	0.0005589714924538849	0.0022358859698155395	0.002794857462269424	0.0	0.0005589714924538849	0.0	0.0	0.0	0.0	0.0	0.007825600894354388	0.002794857462269424	0.003912800447177194	0.0011179429849077697	0.006707657909446618	0.0	0.0	0.0	0.0	0.0005589714924538849	0.9964717328548431
chr1:46279892-46281685(-)_ENST00000617190	0.5701699256896973	0.5340360999107361	chr1:46280396-46280560	CTRL	0.0033463469046291134	0.0	0.0	0.0	0.007808142777467931	0.0	0.0005577244841048522	0.010039040713887339	0.010039040713887339	0.027328499721137756	0.0005577244841048522	0.0	0.0	0.0	0.0	0.004461795872838818	0.0	0.0011154489682097045	0.0016731734523145567	0.0016731734523145567	0.009481316229782488	0.0	0.0005577244841048522	0.0	0.0	0.0	0.0005577244841048522	0.0	0.006134969325153374	0.006692693809258227	0.0	0.0005577244841048522	0.008923591745677636	0.0005577244841048522	0.0	0.0	0.0	0.0005577244841048522	0.5014742761850357
chr12:49103387-49105185(-)_ENST00000267102	0.9961770176887512	0.9534637331962584	chr12:49104448-49104551	CTRL	0.0027808676307007787	0.0	0.0005561735261401557	0.0	0.011123470522803115	0.0016685205784204673	0.0	0.02335928809788654	0.020578420467185762	0.030033370411568408	0.0005561735261401557	0.0005561735261401557	0.0	0.0	0.0	0.006117908787541713	0.0	0.0027808676307007787	0.0005561735261401557	0.0016685205784204673	0.006674082313681869	0.0005561735261401557	0.0005561735261401557	0.0005561735261401557	0.0	0.0	0.0	0.0	0.010011123470522803	0.008342602892102336	0.0033370411568409346	0.0011123470522803114	0.009454949944382647	0.0	0.0011123470522803114	0.0	0.0005561735261401557	0.0011123470522803114	0.9881463050842284
chr6:31927417-31929217(+)_ENST00000299367	0.9522358775138856	0.7235506176948547	chr6:31927955-31928164	CTRL	0.0022222222222222222	0.0	0.0	0.0	0.006666666666666667	0.0	0.0	0.027777777777777776	0.02388888888888889	0.03388888888888889	0.0005555555555555556	0.0	0.0	0.0	0.0	0.0033333333333333335	0.0	0.002777777777777778	0.0016666666666666668	0.002777777777777778	0.0077777777777777776	0.0005555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.006111111111111111	0.005	0.002777777777777778	0.0	0.007222222222222222	0.0	0.0005555555555555556	0.0	0.0	0.0	0.6373065412044525
chr20:35278618-35280418(-)_ENST00000374450	0.9991112947463988	0.9659463167190552	chr20:35279566-35279747	CTRL	0.0033333333333333335	0.0	0.0	0.0	0.007222222222222222	0.0005555555555555556	0.0	0.023333333333333334	0.022222222222222223	0.025	0.0016666666666666668	0.0005555555555555556	0.0	0.0	0.0	0.002777777777777778	0.0	0.002777777777777778	0.0005555555555555556	0.0	0.010555555555555556	0.0	0.0005555555555555556	0.0	0.0	0.0	0.0011111111111111111	0.0	0.007222222222222222	0.008888888888888889	0.002777777777777778	0.0	0.008888888888888889	0.0005555555555555556	0.0011111111111111111	0.0	0.0011111111111111111	0.0	0.9988948404788971
chr17:50483040-50484845(+)_ENST00000258955	0.4571483135223389	0.9865902066230774	chr17:50483706-50483760	CTRL	0.004986149584487534	0.0	0.0	0.0	0.006648199445983379	0.000554016620498615	0.0	0.019390581717451522	0.018836565096952907	0.03102493074792244	0.00110803324099723	0.000554016620498615	0.0	0.0	0.0	0.00443213296398892	0.0	0.00221606648199446	0.000554016620498615	0.00443213296398892	0.006094182825484765	0.00110803324099723	0.000554016620498615	0.00110803324099723	0.002770083102493075	0.0	0.0	0.0	0.008310249307479225	0.0016620498614958448	0.0016620498614958448	0.000554016620498615	0.0110803324099723	0.0	0.0	0.0	0.0	0.000554016620498615	0.7118913531303406
chr22:41226362-41228169(+)_ENST00000216237	0.9716356992721558	0.9898935556411744	chr22:41227089-41227323	CTRL	0.004980630879911455	0.0	0.0005534034311012728	0.0	0.006087437742114001	0.0016602102933038186	0.0	0.026563364692861097	0.022689540675152185	0.03541781959048146	0.0	0.0	0.0	0.0	0.0	0.00387382401770891	0.0005534034311012728	0.002213613724405091	0.002213613724405091	0.0016602102933038186	0.016048699501936912	0.0	0.0	0.0	0.0005534034311012728	0.0	0.0005534034311012728	0.0	0.011068068622025456	0.013281682346430549	0.003320420586607637	0.0	0.006087437742114001	0.0	0.0005534034311012728	0.0	0.0011068068622025456	0.0011068068622025456	0.9532498419284821
chr12:56170971-56172790(-)_ENST00000550164	0.9669080972671508	0.976052463054657	chr12:56171679-56171937	CTRL	0.0010995052226498076	0.0005497526113249038	0.0	0.0	0.007696536558548653	0.0	0.0	0.014293567894447499	0.013743815283122594	0.02583837273227048	0.0010995052226498076	0.0	0.0	0.0	0.0	0.003298515667949423	0.0005497526113249038	0.0005497526113249038	0.0005497526113249038	0.0005497526113249038	0.007146783947223749	0.0005497526113249038	0.0	0.0005497526113249038	0.0005497526113249038	0.0	0.0005497526113249038	0.0	0.009895547003848268	0.004947773501924134	0.002748763056624519	0.0005497526113249038	0.01154480483782298	0.0005497526113249038	0.0005497526113249038	0.0	0.0005497526113249038	0.0010995052226498076	0.9565629959106445
chr6:41070832-41072656(-)_ENST00000424266	0.6438287496566772	0.9594548344612122	chr6:41071596-41071675	CTRL	0.0005482456140350877	0.0	0.0	0.0	0.008223684210526315	0.0005482456140350877	0.0005482456140350877	0.02138157894736842	0.018092105263157895	0.01864035087719298	0.0005482456140350877	0.0	0.0	0.0	0.0	0.003837719298245614	0.0	0.0010964912280701754	0.0010964912280701754	0.003837719298245614	0.008223684210526315	0.0	0.0005482456140350877	0.0005482456140350877	0.0005482456140350877	0.0	0.0010964912280701754	0.0005482456140350877	0.006578947368421052	0.005482456140350877	0.0005482456140350877	0.0	0.006578947368421052	0.0	0.0010964912280701754	0.0	0.0005482456140350877	0.0	0.7121435701847076
chr17:18100063-18101890(+)_ENST00000225729	0.9950332641601562	0.0627174824476242	chr17:18100569-18100659	CTRL	0.0021893814997263274	0.0	0.0005473453749315818	0.0	0.009852216748768473	0.0	0.0	0.03065134099616858	0.02681992337164751	0.026272577996715927	0.0	0.0	0.0	0.0	0.0	0.003284072249589491	0.0005473453749315818	0.0010946907498631637	0.0005473453749315818	0.0016420361247947454	0.0049261083743842365	0.0005473453749315818	0.0010946907498631637	0.0021893814997263274	0.0005473453749315818	0.0	0.0010946907498631637	0.0005473453749315818	0.012588943623426382	0.0060207991242474	0.0049261083743842365	0.0	0.010946907498631636	0.0	0.0	0.0	0.0	0.0	0.5728323683142661
chr2:27599283-27601115(+)_ENST00000355467	0.9980812072753906	0.9292057752609252	chr2:27599970-27600053	CTRL	0.002183406113537118	0.0	0.0	0.0	0.01037117903930131	0.001091703056768559	0.0	0.014737991266375546	0.014192139737991267	0.016375545851528384	0.0	0.0	0.0	0.0	0.0016375545851528383	0.0027292576419213972	0.0	0.0032751091703056767	0.0005458515283842794	0.0	0.008187772925764192	0.0005458515283842794	0.0	0.001091703056768559	0.0005458515283842794	0.0	0.0005458515283842794	0.0	0.01037117903930131	0.007096069868995633	0.002183406113537118	0.0	0.006550218340611353	0.0	0.0	0.0	0.0005458515283842794	0.0	0.9214478731155396
chr9:137454091-137455934(-)_ENST00000371475	0.7459226846694946	0.936959743499756	chr9:137455239-137455307	CTRL	0.0037981551817688553	0.0	0.0	0.0	0.009224091155724362	0.0010851871947911015	0.0	0.03472599023331525	0.030385241454150842	0.0385241454150841	0.0	0.0005425935973955507	0.0	0.0	0.0	0.005425935973955507	0.0	0.0032555615843733042	0.0	0.008138903960933261	0.004340748779164406	0.0	0.0	0.0	0.0	0.0	0.0010851871947911015	0.0	0.008681497558328812	0.0027129679869777536	0.004340748779164406	0.0	0.008681497558328812	0.0	0.0005425935973955507	0.0	0.0	0.0	0.942251980304718
chr22:41467148-41468992(-)_ENST00000216252	0.918232798576355	0.992947280406952	chr22:41468124-41468147	CTRL	0.0010845986984815619	0.0	0.0	0.0	0.0032537960954446853	0.0005422993492407809	0.0	0.021149674620390455	0.01843817787418655	0.02440347071583514	0.0005422993492407809	0.0016268980477223427	0.0	0.0	0.0005422993492407809	0.0032537960954446853	0.0005422993492407809	0.0005422993492407809	0.0005422993492407809	0.0032537960954446853	0.009219088937093275	0.0	0.0	0.0	0.0	0.0	0.0005422993492407809	0.0	0.010303687635574838	0.007592190889370932	0.0010845986984815619	0.0	0.01193058568329718	0.0	0.0	0.0	0.0	0.0	0.9382199347019196
chr14:24098175-24100020(+)_ENST00000216780	0.9907971620559692	0.995524764060974	chr14:24099049-24099236	CTRL	0.0027100271002710027	0.0	0.0016260162601626016	0.0	0.005962059620596206	0.0016260162601626016	0.0	0.020596205962059622	0.01788617886178862	0.03360433604336043	0.0	0.0	0.0	0.0	0.0	0.004878048780487805	0.0	0.0016260162601626016	0.0016260162601626016	0.0032520325203252032	0.007046070460704607	0.0005420054200542005	0.0005420054200542005	0.0	0.0005420054200542005	0.0	0.0005420054200542005	0.0	0.008130081300813009	0.004336043360433604	0.004336043360433604	0.0005420054200542005	0.007046070460704607	0.0	0.0	0.0	0.0	0.0005420054200542005	0.9710848331451416
chr19:49863879-49865726(-)_ENST00000322344	0.9496147036552428	0.5266039371490479	chr19:49864324-49864403	CTRL	0.002165674066053059	0.0	0.0005414185165132648	0.0	0.004331348132106118	0.0005414185165132648	0.0005414185165132648	0.02490525175961018	0.024363833243096916	0.028695181375203032	0.0	0.0010828370330265296	0.0	0.0	0.0005414185165132648	0.002165674066053059	0.0	0.002165674066053059	0.0005414185165132648	0.0010828370330265296	0.004872766648619383	0.0005414185165132648	0.0005414185165132648	0.0005414185165132648	0.002165674066053059	0.0	0.0010828370330265296	0.0005414185165132648	0.01245262587980509	0.004331348132106118	0.0032485110990795887	0.0	0.008662696264212236	0.0	0.0	0.0	0.0005414185165132648	0.0	0.5078358389437199
chr20:44937761-44939616(+)_ENST00000255136	0.9899405241012572	0.3695994913578033	chr20:44938674-44938748	CTRL	0.00431266846361186	0.001078167115902965	0.0	0.0	0.008086253369272238	0.0	0.0	0.024797843665768194	0.01940700808625337	0.020485175202156335	0.0005390835579514825	0.0	0.0	0.0	0.0	0.00215633423180593	0.0	0.0016172506738544475	0.0005390835579514825	0.0005390835579514825	0.005929919137466307	0.001078167115902965	0.0005390835579514825	0.001078167115902965	0.0	0.0	0.001078167115902965	0.001078167115902965	0.011859838274932614	0.0037735849056603774	0.0016172506738544475	0.0	0.012398921832884097	0.0005390835579514825	0.0	0.0	0.0005390835579514825	0.001078167115902965	0.6179928034543991
chr20:38447166-38449030(+)_ENST00000666350	0.9724807739257812	0.9551559686660768	chr20:38447930-38448093	CTRL	0.004291845493562232	0.0	0.000536480686695279	0.0	0.00536480686695279	0.000536480686695279	0.0	0.02092274678111588	0.019313304721030045	0.03165236051502146	0.0	0.0	0.0	0.0	0.0	0.0037553648068669528	0.0	0.001072961373390558	0.001072961373390558	0.001072961373390558	0.0101931330472103	0.000536480686695279	0.0	0.0	0.0	0.0	0.0	0.0	0.004828326180257511	0.0037553648068669528	0.002145922746781116	0.0	0.006437768240343348	0.000536480686695279	0.000536480686695279	0.0	0.000536480686695279	0.000536480686695279	0.31554409861564625
chr17:74862776-74864647(-)_ENST00000293195	0.9953863024711608	0.9948302507400512	chr17:74863896-74864067	CTRL	0.00427578834847675	0.0	0.0005344735435595938	0.0	0.008017103153393906	0.0005344735435595938	0.0	0.03687867450561197	0.03099946552645644	0.03099946552645644	0.0	0.0	0.0	0.0	0.0	0.00694815606627472	0.0	0.005879208979155532	0.0005344735435595938	0.003206841261357563	0.004810261892036344	0.0	0.0	0.0010689470871191875	0.0	0.0	0.0	0.0005344735435595938	0.01122394441475147	0.004810261892036344	0.004810261892036344	0.0005344735435595938	0.009620523784072688	0.0	0.0	0.0	0.0005344735435595938	0.0	0.9745217859745026
chr4:1803392-1805269(+)_ENST00000440486	0.929340958595276	0.812606930732727	chr4:1804330-1804520	CTRL	0.005327650506126798	0.0	0.0	0.0	0.006393180607352157	0.0	0.0	0.03249866808737347	0.023441662226957913	0.02290889717634523	0.0	0.0	0.0	0.0	0.0	0.004262120404901438	0.0	0.0010655301012253596	0.0	0.0015982951518380393	0.007991475759190196	0.0	0.0	0.0005327650506126798	0.0	0.0	0.002131060202450719	0.0	0.014917421417155035	0.004794885455514118	0.002131060202450719	0.0	0.004794885455514118	0.0	0.0	0.0	0.0	0.0005327650506126798	0.7926669716835022
chr6:43300835-43302714(+)_ENST00000372585	0.8207529783248901	0.969186007976532	chr6:43301583-43301692	CTRL	0.0031931878658861094	0.0	0.0005321979776476849	0.0	0.005854177754124534	0.0005321979776476849	0.0	0.025013304949441192	0.022352315061202766	0.027142096860031932	0.0	0.0005321979776476849	0.0	0.0	0.0	0.006386375731772219	0.0	0.0026609898882384245	0.0005321979776476849	0.0026609898882384245	0.0031931878658861094	0.0	0.0	0.0010643959552953698	0.0	0.0	0.0021287919105907396	0.0005321979776476849	0.010111761575306013	0.006386375731772219	0.0037253858435337944	0.0	0.009579563597658328	0.0	0.0	0.0	0.0	0.0	0.9789137244224548
chr12:15882094-15883976(+)_ENST00000025399	0.9793328046798706	0.9692879915237428	chr12:15883083-15883121	CTRL	0.0010626992561105207	0.0	0.0005313496280552603	0.0	0.003188097768331562	0.0005313496280552603	0.0010626992561105207	0.01487778958554729	0.012221041445270989	0.023379383634431455	0.0	0.0005313496280552603	0.0	0.0	0.0	0.004782146652497344	0.0	0.0021253985122210413	0.0010626992561105207	0.003188097768331562	0.005313496280552604	0.0010626992561105207	0.0	0.0005313496280552603	0.0	0.0	0.001594048884165781	0.0	0.004250797024442083	0.007438894792773645	0.002656748140276302	0.0	0.006376195536663124	0.0	0.0	0.0	0.0005313496280552603	0.0	0.4740749001502991
chr1:161117805-161119688(+)_ENST00000368009	0.2444195002317429	0.7786992192268372	chr1:161118786-161118881	CTRL	0.003186404673393521	0.0	0.0	0.0	0.004779607010090282	0.0	0.0	0.0201805629314923	0.016994158258098777	0.025491237387148168	0.0	0.0	0.0	0.0	0.0	0.006903876792352629	0.0	0.0026553372278279343	0.0005310674455655868	0.0015932023366967605	0.0053106744556558685	0.0	0.0	0.0005310674455655868	0.0	0.0	0.0005310674455655868	0.0	0.005841741901221455	0.007966011683483803	0.004779607010090282	0.0	0.0037174721189591076	0.0	0.0	0.0	0.0	0.0010621348911311736	0.3714818805456161
chr12:31100727-31102611(+)_ENST00000542838	0.9725316166877748	0.9356338381767272	chr12:31101833-31101982	CTRL	0.0037154989384288748	0.0	0.0005307855626326964	0.0	0.010615711252653927	0.0010615711252653928	0.0	0.032908704883227176	0.02653927813163482	0.02653927813163482	0.0005307855626326964	0.0	0.0	0.0	0.0	0.004777070063694267	0.0	0.0037154989384288748	0.0005307855626326964	0.0021231422505307855	0.0074309978768577496	0.0	0.0	0.0	0.0	0.0	0.0015923566878980893	0.0	0.009023354564755838	0.006900212314225053	0.0037154989384288748	0.0005307855626326964	0.007961783439490446	0.0005307855626326964	0.0	0.0	0.0	0.0	0.9889962673187256
chr17:45103409-45105296(+)_ENST00000678576	0.987985908985138	0.9939690828323364	chr17:45104121-45104224	CTRL	0.0037095919448860626	0.0	0.0005299417064122947	0.0	0.009538950715421303	0.0	0.0	0.02066772655007949	0.021197668256491786	0.02278749337572867	0.0005299417064122947	0.0	0.0	0.0	0.0	0.0021197668256491787	0.0	0.003179650238473768	0.0	0.0037095919448860626	0.003179650238473768	0.0005299417064122947	0.0005299417064122947	0.001589825119236884	0.0	0.0	0.0	0.0	0.00794912559618442	0.0037095919448860626	0.0021197668256491787	0.0	0.011128775834658187	0.0	0.0	0.0	0.0	0.0	0.4576292037963867
chr11:61280324-61282214(-)_ENST00000335613	0.9763504266738892	0.4255380630493164	chr11:61280793-61281235	CTRL	0.005291005291005291	0.0	0.0	0.0	0.004232804232804233	0.0	0.0	0.019576719576719578	0.015873015873015872	0.04656084656084656	0.0	0.0	0.0	0.0	0.0005291005291005291	0.004761904761904762	0.0005291005291005291	0.0026455026455026454	0.0005291005291005291	0.004761904761904762	0.008465608465608466	0.0005291005291005291	0.0005291005291005291	0.0005291005291005291	0.0	0.0	0.0010582010582010583	0.0005291005291005291	0.0068783068783068784	0.007407407407407408	0.0021164021164021165	0.0	0.00582010582010582	0.0	0.0010582010582010583	0.0	0.0015873015873015873	0.0	0.5597800463438034
chr4:68331803-68333697(-)_ENST00000344157	0.9486816525459292	0.9982526898384094	chr4:68332794-68332847	CTRL	0.0021119324181626186	0.0	0.0	0.0	0.0026399155227032735	0.0005279831045406547	0.0015839493136219642	0.009503695881731784	0.006863780359028511	0.014255543822597676	0.0	0.0	0.0	0.0005279831045406547	0.0	0.011615628299894404	0.0	0.0005279831045406547	0.0	0.0005279831045406547	0.007391763463569166	0.0010559662090813093	0.0005279831045406547	0.0005279831045406547	0.0015839493136219642	0.0	0.0005279831045406547	0.0005279831045406547	0.004751847940865892	0.004751847940865892	0.0005279831045406547	0.0005279831045406547	0.0031678986272439284	0.0005279831045406547	0.003695881731784583	0.0	0.0021119324181626186	0.0	0.984237551689148
chr15:70057859-70059760(-)_ENST00000451782	0.9979182481765748	0.9723414182662964	chr15:70058663-70058815	CTRL	0.0021041557075223566	0.0	0.0010520778537611783	0.0	0.01262493424513414	0.0010520778537611783	0.0	0.03840084166228301	0.0341925302472383	0.03051025775907417	0.0005260389268805891	0.0005260389268805891	0.0	0.0	0.0	0.0052603892688058915	0.0	0.0026301946344029457	0.0005260389268805891	0.0015781167806417674	0.004734350341925302	0.0	0.0005260389268805891	0.0	0.0	0.0	0.0010520778537611783	0.0	0.007364544976328248	0.004208311415044713	0.004734350341925302	0.0005260389268805891	0.009468700683850605	0.0	0.0	0.0	0.0005260389268805891	0.0	0.9826095998287201
chr12:89602743-89604646(-)_ENST00000428670	0.9793527722358704	0.8882481455802917	chr12:89603712-89603925	CTRL	0.0031529164477141357	0.0005254860746190226	0.0	0.0	0.0031529164477141357	0.0	0.0010509721492380452	0.006305832895428271	0.005780346820809248	0.016815554387808723	0.0	0.0	0.0	0.0	0.0010509721492380452	0.005254860746190226	0.0	0.0	0.0	0.0	0.009984235417761429	0.0005254860746190226	0.0005254860746190226	0.0010509721492380452	0.0	0.0	0.0005254860746190226	0.0	0.006305832895428271	0.006305832895428271	0.0010509721492380452	0.0005254860746190226	0.004203888596952181	0.0	0.0015764582238570678	0.0	0.0	0.0005254860746190226	0.6310218870639801
chr12:31083513-31085426(+)_ENST00000542838	0.9980419278144836	0.9943357706069946	chr12:31084583-31084669	CTRL	0.0026136957658128594	0.0	0.0005227391531625719	0.0	0.009932043910088865	0.0	0.0	0.020909566126502875	0.02195504443282802	0.017250392054364874	0.0005227391531625719	0.0	0.0	0.0	0.0	0.0031364349189754314	0.0	0.0015682174594877157	0.0005227391531625719	0.0	0.00836382645060115	0.0	0.0005227391531625719	0.0015682174594877157	0.0005227391531625719	0.0	0.0010454783063251437	0.0	0.013068478829064296	0.0036591740721380033	0.0015682174594877157	0.0	0.014113957135389441	0.0	0.0010454783063251437	0.0	0.0015682174594877157	0.0	0.9981974959373474
chr10:92507275-92509190(-)_ENST00000265986	0.6074942946434021	0.334669679403305	chr10:92508113-92508205	CTRL	0.001566579634464752	0.0	0.0	0.0	0.004177545691906005	0.0	0.0005221932114882506	0.012010443864229765	0.009921671018276762	0.025587467362924284	0.0	0.0	0.0	0.0	0.0	0.0026109660574412533	0.0005221932114882506	0.001566579634464752	0.0005221932114882506	0.0	0.013054830287206266	0.0	0.0005221932114882506	0.001566579634464752	0.0	0.0	0.0005221932114882506	0.0005221932114882506	0.006266318537859008	0.009399477806788513	0.0010443864229765013	0.0	0.007310704960835509	0.0005221932114882506	0.004177545691906005	0.0	0.0036553524804177544	0.0	0.4186873435974121
chr3:132465695-132467613(+)_ENST00000260818	0.9911502003669742	0.9973365664482116	chr3:132466299-132466394	CTRL	0.0020855057351407717	0.0005213764337851929	0.0	0.0	0.0046923879040667365	0.0	0.0015641293013555788	0.0072992700729927005	0.005213764337851929	0.018769551616266946	0.0	0.0005213764337851929	0.0	0.0005213764337851929	0.0015641293013555788	0.007820646506777894	0.0010427528675703858	0.0005213764337851929	0.0	0.0	0.009384775808133473	0.0005213764337851929	0.0005213764337851929	0.0	0.0005213764337851929	0.0	0.0	0.0	0.0015641293013555788	0.008342022940563087	0.0010427528675703858	0.0	0.0031282586027111575	0.0	0.0046923879040667365	0.0	0.0031282586027111575	0.0010427528675703858	0.9823963046073914
chr19:44813138-44815060(+)_ENST00000270233	0.9965310096740724	0.995580554008484	chr19:44814152-44814288	CTRL	0.002081165452653486	0.0	0.0	0.0	0.004682622268470343	0.0	0.0	0.01716961498439126	0.014568158168574402	0.03694068678459938	0.0	0.0005202913631633715	0.0	0.0	0.0	0.004682622268470343	0.0005202913631633715	0.0005202913631633715	0.0	0.002081165452653486	0.004162330905306972	0.0005202913631633715	0.0	0.0	0.0005202913631633715	0.0	0.0	0.0	0.005723204994797087	0.005202913631633715	0.0026014568158168575	0.0	0.009365244536940686	0.0	0.0026014568158168575	0.0	0.001040582726326743	0.0	0.9261455535888672
chr17:73206881-73208803(+)_ENST00000618996	0.6758984327316284	0.7797028422355652	chr17:73207702-73207739	CTRL	0.0026014568158168575	0.0	0.0005202913631633715	0.0	0.004162330905306972	0.0005202913631633715	0.0	0.007804370447450572	0.005202913631633715	0.02497398543184183	0.0	0.001040582726326743	0.0	0.0	0.0	0.0036420395421436005	0.0	0.0	0.0005202913631633715	0.001040582726326743	0.007804370447450572	0.0005202913631633715	0.0005202913631633715	0.0	0.0026014568158168575	0.0	0.0005202913631633715	0.0	0.007284079084287201	0.011446409989594173	0.0	0.0005202913631633715	0.005202913631633715	0.0	0.0	0.0	0.0	0.0	0.06742375344038005
chr5:87407738-87409663(-)_ENST00000510020	0.9346097707748412	0.9117490649223328	chr5:87409088-87409129	CTRL	0.001038961038961039	0.0	0.0005194805194805195	0.0	0.004155844155844156	0.0005194805194805195	0.0025974025974025974	0.007272727272727273	0.006233766233766234	0.025974025974025976	0.002077922077922078	0.002077922077922078	0.0	0.0	0.0	0.005714285714285714	0.0	0.0	0.001038961038961039	0.0005194805194805195	0.009870129870129871	0.0005194805194805195	0.0005194805194805195	0.0	0.0	0.0	0.0	0.0	0.003116883116883117	0.014025974025974027	0.0005194805194805195	0.0	0.004155844155844156	0.0	0.0025974025974025974	0.0	0.0015584415584415584	0.0005194805194805195	0.23332704603672025
chr16:2083395-2085326(+)_ENST00000219476	0.99761164188385	0.8048304319381714	chr16:2084228-2084715	CTRL	0.005696530295183843	0.0	0.0010357327809425167	0.0	0.00983946141895391	0.0	0.0	0.03210771620921802	0.026929052304505437	0.029518384256861728	0.0	0.0	0.0	0.0	0.0	0.0036250647332988087	0.0	0.0015535991714137752	0.0010357327809425167	0.0015535991714137752	0.004142931123770067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010875194199896427	0.004142931123770067	0.0010357327809425167	0.0	0.007767995857068877	0.0	0.0	0.0	0.0	0.0	0.8248317241668701
chr20:2865099-2867032(+)_ENST00000380445	0.9789652824401855	0.9967851638793944	chr20:2866212-2866315	CTRL	0.0015519917227108122	0.0	0.0005173305742369374	0.0	0.00982928091050181	0.0015519917227108122	0.0	0.028970512157268494	0.02431453698913606	0.02224521469218831	0.0	0.0005173305742369374	0.0	0.0	0.0	0.006725297465080186	0.0	0.002586652871184687	0.0	0.002586652871184687	0.004138644593895499	0.0	0.0015519917227108122	0.0	0.0	0.0	0.0005173305742369374	0.0	0.008794619762027936	0.007242628039317123	0.0005173305742369374	0.0005173305742369374	0.009311950336264873	0.0005173305742369374	0.0	0.0	0.0	0.0	0.9486565887928009
chr1:25811154-25813092(+)_ENST00000361547	0.9804669618606568	0.958100438117981	chr1:25811691-25811879	CTRL	0.0020639834881320948	0.0	0.0	0.0	0.007223942208462332	0.0	0.0005159958720330237	0.023735810113519093	0.024251805985552117	0.026831785345717233	0.007223942208462332	0.006191950464396285	0.0	0.0	0.0005159958720330237	0.0015479876160990713	0.0	0.0010319917440660474	0.0	0.0015479876160990713	0.0025799793601651187	0.0005159958720330237	0.0005159958720330237	0.0	0.0	0.0	0.0005159958720330237	0.0015479876160990713	0.011867905056759546	0.0041279669762641896	0.0015479876160990713	0.0	0.00980392156862745	0.0	0.0005159958720330237	0.0	0.0	0.0	0.9448756575584412
chr14:52706878-52708822(+)_ENST00000612399	0.9790703654289246	0.9918009042739868	chr14:52708309-52708388	CTRL	0.0	0.00051440329218107	0.00051440329218107	0.0	0.006172839506172839	0.00051440329218107	0.00102880658436214	0.01748971193415638	0.013888888888888888	0.015432098765432098	0.00051440329218107	0.0	0.0	0.0	0.0	0.0051440329218107	0.0	0.0015432098765432098	0.00102880658436214	0.00051440329218107	0.00720164609053498	0.00051440329218107	0.0	0.00051440329218107	0.00051440329218107	0.0	0.00051440329218107	0.00051440329218107	0.009259259259259259	0.006687242798353909	0.00102880658436214	0.0	0.006172839506172839	0.0	0.00205761316872428	0.0	0.0015432098765432098	0.00102880658436214	0.9570348262786865
